age,weight,gender,edu_level,study_hours,sleep_hours,overwhelmed_freq,motivation_level,mental_exhaustion,concentration_diff,exam_anxiety,schedule_balance,procrastination,symptom_score,burnout_risk
26,68.0,1,2,10.6,4.2,3,3,3,1,4,4,4,5,Medium
16,86.0,1,1,6.0,6.7,3,2,3,2,3,2,5,3,Medium
28,76.3,0,2,9.7,4.3,1,3,2,5,2,3,5,3,Medium
19,57.0,1,3,11.0,8.0,2,4,4,4,3,1,5,4,Medium
22,57.8,0,2,3.9,8.0,5,4,4,1,3,3,2,6,Low
25,76.4,0,3,7.9,9.0,2,1,5,4,4,2,3,4,Medium
23,101.8,1,1,5.8,4.3,5,3,5,2,4,5,2,6,Medium
16,112.3,0,2,1.0,5.5,2,1,2,1,3,2,3,2,Medium
26,51.3,1,1,12.0,7.1,1,4,3,5,3,3,3,4,Low
17,74.5,1,1,8.3,4.2,2,3,2,3,4,3,3,2,Medium
17,52.5,0,1,9.0,7.6,5,2,1,3,4,3,4,3,Medium
15,46.2,1,4,5.9,6.0,3,5,5,1,3,3,3,5,Medium
22,94.6,1,1,3.8,3.5,4,3,5,2,2,5,5,6,Medium
30,90.2,1,2,10.5,5.6,3,3,3,1,3,2,2,4,Medium
20,57.2,0,2,8.6,4.9,3,3,5,5,5,1,4,5,Medium
26,62.5,1,3,9.0,8.2,5,3,5,1,2,1,3,6,Medium
30,46.8,0,4,6.3,6.4,4,2,1,5,4,4,4,3,Medium
27,107.6,1,3,5.0,4.4,2,2,4,2,2,2,5,3,Medium
22,118.1,0,4,10.5,4.8,3,4,3,2,2,5,2,4,Medium
25,55.2,1,3,5.4,4.4,5,2,4,3,4,4,5,5,Medium
23,62.4,0,4,7.4,4.1,4,2,5,2,4,2,3,5,Medium
19,110.1,0,3,7.6,7.4,1,3,5,3,3,2,5,4,Medium
28,114.5,1,1,5.7,5.4,2,5,3,2,4,2,4,4,Medium
26,76.5,1,2,4.2,4.5,4,4,5,3,4,1,5,6,Medium
28,48.8,1,2,10.8,4.5,4,2,1,2,1,3,4,4,Medium
17,48.0,1,2,6.2,8.2,2,4,4,4,3,4,4,3,Low
19,88.0,0,2,4.4,6.5,4,3,4,4,5,2,4,5,Medium
19,74.5,1,2,2.5,8.6,5,2,4,3,4,1,3,5,Medium
19,47.1,1,4,5.4,7.0,5,2,3,4,1,2,3,5,Medium
17,88.7,0,1,3.9,3.5,5,5,4,3,2,4,4,6,Medium
25,45.8,1,3,7.3,5.1,4,5,4,3,4,4,4,5,Medium
28,104.1,1,3,6.6,6.2,3,3,1,3,3,3,4,3,Medium
24,68.0,1,4,14.0,5.5,3,2,3,2,5,5,4,5,Medium
28,48.0,1,4,5.9,5.6,3,3,2,2,5,1,2,2,Medium
18,89.1,1,3,2.8,6.7,2,2,4,3,3,2,5,3,Medium
23,74.8,0,2,7.7,4.2,3,2,5,4,2,3,3,6,Medium
27,118.0,0,1,5.1,5.2,5,2,3,4,2,4,2,6,Medium
24,85.8,1,2,3.7,7.4,1,3,2,4,4,4,5,2,Medium
23,65.6,0,3,2.2,7.3,1,3,4,2,2,4,5,4,Medium
16,98.2,0,3,9.4,7.5,4,3,2,4,3,4,3,3,Medium
22,65.4,0,3,7.6,5.2,3,3,3,3,2,4,5,5,Medium
22,112.8,1,1,5.7,5.7,1,4,3,3,3,1,3,3,Medium
21,73.1,0,2,6.5,5.7,3,3,4,4,2,2,3,5,Medium
22,86.2,1,2,5.5,8.7,3,3,4,2,1,1,3,4,Medium
28,48.8,1,1,4.1,3.2,3,3,4,3,2,4,3,5,Medium
30,77.0,0,1,4.8,6.4,4,5,5,3,4,4,3,6,Medium
17,107.4,1,1,8.5,6.0,2,2,4,4,5,1,3,4,Medium
27,105.4,1,3,11.0,8.1,3,4,3,2,3,2,1,5,Medium
20,61.8,1,2,5.2,3.4,3,2,3,3,3,1,3,3,Medium
15,62.0,1,2,9.7,7.0,3,3,2,3,4,3,2,4,Medium
21,106.3,0,4,10.0,6.7,1,4,2,2,5,2,4,3,Medium
29,114.8,1,2,4.3,7.4,3,4,2,2,2,1,3,4,Medium
29,52.2,0,1,6.7,5.7,3,2,5,2,2,3,4,6,Medium
15,78.8,1,2,11.9,6.4,4,2,3,3,3,5,4,4,Medium
23,70.3,1,1,6.0,4.5,5,2,4,5,4,4,2,5,Medium
15,110.3,1,1,3.9,5.0,4,4,3,3,3,2,2,5,Medium
15,51.3,0,1,7.1,7.5,4,5,3,4,2,3,2,4,Low
29,60.8,0,2,6.8,3.5,5,4,5,3,4,5,2,5,Medium
21,101.4,0,1,3.4,6.5,3,1,4,3,3,4,3,4,Medium
16,48.8,1,2,5.7,7.9,5,4,2,3,4,2,5,5,Medium
28,81.9,0,3,9.0,3.5,5,2,3,4,5,3,4,5,Medium
19,78.2,1,2,2.5,9.8,3,2,4,3,1,2,1,4,Medium
22,70.1,0,4,8.2,4.4,5,3,4,3,1,3,2,5,Medium
22,74.6,2,2,5.1,7.6,4,3,5,3,4,4,3,6,Medium
17,84.7,0,2,2.0,6.8,5,3,3,2,1,4,2,4,Medium
21,57.1,1,3,9.8,3.7,4,2,2,4,3,2,4,4,Medium
17,87.9,1,1,2.8,8.3,3,4,4,2,3,4,2,4,Low
20,105.4,1,1,4.2,5.1,2,2,4,5,4,3,3,3,Medium
20,102.0,1,2,4.8,8.0,3,4,4,3,2,2,3,4,Medium
17,56.5,0,2,7.3,7.6,3,1,2,5,4,5,4,3,Medium
21,56.2,1,3,5.2,7.8,5,3,3,3,2,2,5,4,Medium
17,65.1,0,4,7.2,7.6,3,1,2,2,2,1,5,4,Medium
22,72.1,0,2,1.6,7.4,1,2,4,4,3,2,2,4,Medium
24,75.6,1,2,6.1,6.0,4,2,4,2,3,4,5,4,Medium
30,96.0,1,2,14.0,6.4,3,5,3,5,4,2,5,4,Medium
18,49.3,1,4,10.0,6.2,3,4,5,4,5,4,3,5,Medium
29,47.6,0,3,10.2,7.7,4,4,5,5,5,2,2,6,Medium
29,74.4,0,4,6.6,8.4,3,3,4,2,4,3,4,5,Medium
27,97.3,0,2,8.1,7.7,4,3,4,4,4,5,4,5,Medium
15,59.5,0,3,4.6,6.8,4,4,3,2,4,2,5,4,Medium
18,93.1,0,2,8.0,5.2,4,4,3,1,5,1,4,4,Medium
28,64.5,0,1,10.0,5.1,2,3,5,4,4,4,3,5,Medium
21,111.5,0,4,7.4,7.6,5,5,2,3,3,1,3,3,Medium
25,112.2,1,1,14.0,7.5,1,4,4,4,2,2,4,4,Medium
18,67.3,0,4,11.9,3.0,3,3,5,3,5,4,2,6,High
27,62.2,1,1,8.0,3.0,2,2,4,3,3,4,5,5,Medium
20,75.8,0,3,3.3,5.7,4,2,3,5,5,1,3,5,Medium
23,63.0,1,2,3.9,3.6,3,2,2,3,2,2,5,3,Medium
15,95.4,1,2,5.9,4.5,3,3,4,2,5,4,5,5,Medium
27,107.0,0,1,13.8,8.5,5,4,5,3,3,5,5,7,Low
19,95.5,1,2,4.5,7.2,5,1,3,3,4,1,3,4,Medium
25,106.8,0,2,7.4,6.5,3,1,5,1,2,4,3,6,Medium
21,74.8,1,2,5.7,4.4,4,2,4,4,1,2,3,4,Medium
15,56.7,0,1,4.0,5.6,5,2,4,5,5,4,4,6,Medium
28,100.3,2,1,10.4,5.0,5,4,3,3,3,1,3,4,Medium
18,72.0,0,1,13.1,8.5,3,3,2,2,4,2,5,3,Medium
20,95.3,0,2,4.7,5.9,1,3,3,3,2,3,5,2,Medium
16,65.3,1,3,10.4,7.5,4,3,3,5,4,4,3,4,Medium
24,51.1,0,3,9.3,7.5,4,2,4,4,3,3,3,6,Medium
19,119.4,1,1,7.2,4.9,2,5,3,3,2,2,3,3,Medium
25,56.7,1,2,6.6,7.0,3,2,5,3,4,2,3,6,Medium
24,119.1,1,3,5.2,8.6,3,5,4,2,4,5,4,5,Medium
15,118.3,0,2,8.7,4.7,5,3,3,3,4,3,4,6,Medium
20,104.5,1,2,5.8,7.0,5,2,2,3,3,2,4,5,Medium
20,94.5,1,2,1.3,8.5,5,2,3,1,1,3,5,6,Medium
27,88.3,0,1,10.5,6.0,3,3,4,2,2,3,4,4,Medium
29,110.0,0,1,4.1,6.2,5,5,3,4,2,1,4,6,Medium
29,66.7,0,1,4.5,3.0,4,3,2,3,3,3,5,3,Medium
18,80.1,2,2,7.9,3.8,3,3,5,1,5,1,4,5,Medium
27,91.5,0,1,8.5,6.5,5,2,4,5,3,2,3,5,Medium
22,75.8,1,1,3.8,9.0,2,4,4,2,1,2,3,5,Medium
18,77.1,0,2,8.6,3.1,4,3,2,2,1,3,2,3,Medium
22,69.8,0,1,10.9,7.3,4,3,2,4,2,2,4,3,Medium
29,87.3,1,1,13.7,8.0,3,3,3,2,3,2,3,4,Medium
27,108.8,2,4,3.7,6.7,4,1,1,1,4,1,2,3,Medium
22,60.1,1,1,8.0,3.0,4,3,4,3,1,3,2,4,Medium
19,115.1,1,2,6.3,8.1,4,1,3,4,2,1,5,4,Medium
27,96.7,1,2,9.0,4.5,4,3,3,2,4,5,3,4,Medium
29,106.7,0,2,10.6,4.6,3,2,4,3,5,2,4,5,High
18,86.7,0,2,6.6,7.0,4,2,3,2,1,2,4,4,Medium
26,103.5,1,1,11.2,4.4,3,1,2,2,2,4,4,4,Medium
27,46.2,2,3,4.1,7.2,3,4,5,3,5,4,3,6,Medium
16,106.4,1,2,5.9,6.8,3,2,2,4,4,1,4,2,Medium
25,48.0,0,3,4.3,6.8,5,2,1,3,2,3,3,3,Medium
29,111.7,0,2,6.2,7.4,1,5,4,4,5,4,4,5,Medium
17,119.4,0,4,6.8,3.9,2,4,2,5,3,3,5,3,Medium
17,67.1,1,3,7.2,8.7,5,1,5,4,4,3,5,7,Medium
18,60.8,1,4,2.9,4.3,4,5,4,1,2,2,3,5,Medium
18,102.4,1,2,4.7,3.0,3,5,4,3,4,2,4,5,Medium
24,64.0,0,2,1.7,8.0,4,5,3,4,2,3,4,4,Low
25,109.9,1,3,2.0,7.2,2,4,2,3,3,2,4,3,Medium
25,52.7,1,3,10.0,5.1,1,2,3,1,3,4,4,4,Medium
19,54.4,0,4,8.0,4.9,4,3,2,2,3,2,4,3,Medium
18,118.4,1,2,7.0,5.4,2,1,5,1,5,4,5,5,Medium
25,95.5,0,3,5.3,7.7,3,2,3,3,5,4,5,4,Medium
28,108.5,0,1,4.1,6.7,4,2,4,2,3,3,3,6,Medium
24,69.3,1,2,10.2,6.4,3,2,5,3,5,1,5,6,Medium
22,95.7,1,1,7.6,3.0,1,3,2,4,2,3,4,3,Medium
20,89.6,0,2,9.2,7.9,3,2,4,1,4,2,3,5,Medium
20,90.2,1,4,6.7,7.2,4,2,2,2,2,2,4,5,Medium
22,96.2,0,1,6.8,7.3,2,3,3,2,3,3,3,3,Medium
21,88.2,1,2,7.2,7.8,1,5,3,4,5,4,3,4,Medium
29,77.2,1,2,5.5,5.7,2,5,3,4,3,1,2,3,Medium
24,65.7,1,1,8.6,7.6,4,2,4,3,2,3,4,5,Medium
28,102.6,1,2,8.4,3.8,1,3,2,3,2,5,5,3,Medium
25,62.0,0,2,6.3,7.7,4,2,5,2,2,1,4,6,Medium
26,96.9,0,1,11.3,4.2,4,4,2,3,1,2,4,3,Medium
24,62.5,1,3,3.2,4.0,3,2,2,2,3,2,5,4,Medium
27,91.9,0,4,7.4,7.7,2,2,3,3,3,4,5,4,Medium
22,101.0,1,1,11.7,8.2,2,5,3,3,4,1,4,3,Medium
28,61.4,0,1,7.2,8.1,4,1,4,2,3,1,5,4,Medium
16,49.5,0,2,6.1,6.8,5,1,4,3,3,4,4,5,Medium
23,54.8,0,3,11.1,3.4,2,4,1,4,2,3,4,2,Medium
15,90.4,2,2,3.8,3.0,5,2,5,5,3,1,5,6,Medium
29,108.7,0,1,3.8,6.0,4,2,3,4,3,3,3,5,Medium
22,48.4,1,2,3.3,7.6,3,5,4,5,2,1,1,5,Medium
26,100.1,0,4,3.9,9.3,2,4,5,3,3,4,3,5,Low
25,70.6,0,2,4.1,3.9,3,3,5,5,5,3,2,5,Medium
26,80.9,1,2,11.6,7.0,5,2,4,4,5,2,3,5,Medium
26,114.7,1,4,3.4,5.2,4,3,2,3,3,2,3,3,Medium
18,69.9,1,2,4.0,8.0,5,1,2,3,2,2,3,5,Medium
30,79.9,1,3,11.2,7.8,4,2,5,3,3,1,2,5,Medium
18,46.0,0,2,9.3,5.0,3,3,3,4,5,4,2,4,Medium
19,51.1,0,4,5.4,8.7,4,3,3,1,3,4,3,5,Medium
22,64.4,1,2,6.5,6.7,5,3,2,4,4,2,3,5,Medium
19,47.1,0,3,6.3,3.1,3,2,4,1,2,2,3,4,Medium
22,92.4,1,2,9.4,7.1,4,4,5,4,2,1,4,5,Medium
29,77.0,1,3,3.7,6.0,4,1,5,4,4,3,4,5,Medium
24,86.1,0,2,5.7,5.2,2,3,3,5,3,3,2,3,Medium
15,58.1,1,2,2.7,6.6,2,2,4,2,4,4,2,4,Medium
26,67.2,0,3,4.3,6.9,3,4,3,2,1,2,5,4,Medium
29,94.8,0,2,9.0,6.5,4,2,4,4,5,1,4,5,Medium
24,117.4,0,2,10.9,9.4,4,3,3,2,4,1,3,4,Medium
23,48.8,1,1,13.8,8.5,1,3,2,2,1,3,2,3,Medium
20,111.8,0,3,8.7,8.3,4,1,5,3,4,3,3,5,Medium
17,88.3,1,1,4.1,6.0,3,3,4,3,3,4,3,5,Medium
27,87.3,1,3,8.2,9.2,3,1,3,3,3,3,4,5,Medium
28,82.5,1,2,4.1,5.3,4,3,4,4,3,5,1,5,Medium
22,50.2,1,1,4.0,9.3,5,2,3,4,3,1,2,4,Medium
23,51.7,1,2,8.9,5.6,4,4,4,3,3,1,5,6,Medium
20,90.1,0,2,12.0,4.0,2,3,3,3,1,4,4,4,Medium
25,70.6,1,2,6.5,5.0,3,2,2,3,4,2,4,2,Medium
21,113.8,1,2,10.8,6.0,4,4,5,3,3,3,3,6,Medium
15,75.5,2,1,11.4,5.5,4,2,2,1,4,3,4,3,Medium
28,55.7,1,4,6.7,5.8,4,4,4,4,4,3,1,4,Medium
19,98.6,1,1,12.0,7.0,3,3,3,4,3,2,3,3,Medium
19,67.0,1,2,3.5,5.5,2,2,2,4,4,2,1,3,Medium
24,84.4,1,2,5.0,3.0,4,1,3,4,1,1,3,4,Medium
28,97.3,1,2,11.4,4.6,2,4,2,2,2,3,3,3,Medium
18,112.5,1,2,4.6,7.5,4,4,5,1,3,4,2,5,Low
20,104.4,0,2,7.7,9.3,4,2,3,4,3,2,5,3,Medium
21,95.7,2,3,3.6,6.4,3,3,3,3,4,2,4,5,Medium
23,96.0,0,2,4.6,8.5,3,4,5,3,5,3,5,6,Medium
15,115.9,1,1,6.3,8.4,4,3,2,3,3,1,2,4,Medium
29,67.2,1,2,11.4,6.3,3,3,5,3,4,5,2,4,Medium
20,45.1,2,2,11.2,7.7,2,4,4,4,3,3,5,5,Low
21,65.4,0,1,11.5,7.5,3,5,1,3,3,3,4,4,Low
17,61.3,1,2,6.4,4.3,3,3,3,1,3,4,5,4,Medium
22,94.6,1,2,8.8,6.5,5,1,4,4,2,3,3,5,Medium
29,92.5,0,2,4.1,3.2,2,1,3,4,3,3,3,4,Medium
19,89.5,1,3,12.7,8.9,5,2,3,1,3,1,4,4,Medium
29,46.2,1,2,1.9,4.7,2,2,3,2,3,3,2,3,Medium
23,99.7,1,2,6.8,6.4,2,1,3,4,1,4,4,4,Medium
19,69.3,0,1,6.6,8.0,3,5,3,4,3,2,5,3,Medium
23,94.9,1,2,5.6,7.0,2,4,5,1,2,4,3,6,Medium
24,86.7,1,2,8.5,7.5,2,2,2,4,3,4,2,4,Medium
18,70.7,0,2,6.8,8.6,5,3,3,3,2,3,4,4,Medium
23,55.1,0,3,8.8,3.0,3,1,3,3,3,3,2,5,Medium
19,52.1,2,2,4.2,3.0,5,4,2,3,3,3,3,4,Medium
24,107.4,1,2,1.4,7.6,2,1,4,2,2,3,5,4,Medium
23,113.9,1,2,10.6,8.2,1,4,2,4,4,5,4,3,Medium
17,93.7,0,2,4.7,7.2,5,1,2,2,4,4,3,4,Medium
29,52.8,0,2,7.2,6.5,2,2,2,4,3,4,5,2,Medium
18,75.2,0,2,5.8,6.4,3,4,1,4,4,4,1,4,Medium
23,99.7,0,1,4.3,6.9,2,1,5,2,3,4,4,4,Medium
24,103.5,1,1,7.0,3.8,3,3,4,2,4,1,3,5,Medium
25,53.9,1,2,11.0,6.7,2,4,5,3,3,3,1,5,Medium
20,45.0,1,3,11.6,7.3,3,3,4,5,2,2,2,5,Medium
16,98.4,0,2,5.0,8.1,3,3,3,2,2,3,3,4,Medium
21,71.7,1,1,5.6,8.1,4,3,3,3,5,2,4,5,Medium
16,64.1,0,3,10.1,7.4,4,2,5,3,5,3,4,5,Medium
25,46.0,0,3,9.2,4.8,4,5,5,4,4,2,3,6,Medium
16,85.5,1,3,3.5,4.8,4,1,2,4,3,5,4,4,Medium
25,108.8,1,2,6.3,8.2,3,4,5,3,5,5,4,5,Medium
15,116.8,1,3,5.9,3.0,3,3,2,3,4,1,5,3,Medium
30,87.4,0,1,4.2,3.3,4,4,3,3,4,3,4,4,Medium
25,83.6,1,1,1.5,7.8,3,4,3,1,5,2,3,3,Medium
25,51.4,1,1,7.0,7.1,3,4,4,5,2,3,4,5,Low
26,86.2,1,3,6.1,6.5,4,2,5,3,4,3,5,6,Medium
25,73.5,0,1,11.8,5.9,2,3,5,3,2,1,5,5,Medium
17,90.5,2,2,3.2,6.5,5,1,4,5,2,2,3,6,Medium
20,74.2,1,2,3.0,5.2,3,3,5,2,5,2,3,6,Medium
22,63.0,1,2,10.5,7.6,3,3,4,5,4,2,5,5,Medium
23,52.1,0,3,6.8,5.1,3,4,3,4,5,2,5,4,Medium
21,68.6,0,1,8.3,6.0,4,3,4,4,4,4,3,5,Medium
18,52.2,0,2,5.6,8.3,4,1,3,4,4,3,3,4,Medium
20,58.3,0,3,7.3,5.4,3,2,2,2,2,2,3,4,Medium
19,119.1,1,1,9.4,5.6,5,2,5,1,4,2,4,7,Medium
22,78.3,0,2,4.3,6.3,1,1,3,2,3,1,2,4,Medium
15,84.9,0,3,3.5,7.2,5,2,2,4,3,5,4,3,Medium
15,110.5,0,4,4.6,5.6,4,3,2,2,3,3,1,3,Medium
27,119.7,0,3,6.6,3.8,1,5,4,1,3,4,3,4,Medium
29,88.7,0,2,6.8,7.4,4,2,5,3,3,4,4,5,Medium
25,105.9,1,2,6.1,7.2,5,2,4,4,3,3,2,6,Medium
20,69.5,1,1,9.8,7.4,4,2,4,3,3,1,3,5,Medium
24,67.9,0,2,2.8,5.5,1,3,2,4,1,2,3,3,Medium
26,75.2,0,1,6.6,4.7,4,4,4,4,4,3,5,5,Medium
16,95.4,0,2,4.6,7.6,5,3,3,4,3,3,2,5,Medium
19,96.2,0,3,4.1,5.7,3,1,3,3,1,4,4,5,Medium
15,68.6,1,2,9.8,7.7,4,1,3,2,1,3,2,5,Medium
21,55.0,1,2,2.7,3.0,3,3,3,4,3,5,2,5,Medium
15,92.4,1,2,9.6,3.6,4,4,4,3,5,1,2,6,Medium
18,54.6,1,2,3.7,4.1,3,5,2,2,4,3,3,3,Medium
23,88.4,0,4,8.2,4.7,3,1,2,5,2,1,5,4,Medium
15,97.0,2,2,3.3,8.1,3,3,2,3,3,4,5,3,Medium
18,97.5,1,2,9.2,5.9,2,2,4,4,5,2,3,4,Medium
20,101.5,1,2,1.2,3.8,3,2,4,3,2,1,3,5,Medium
20,110.5,0,1,2.2,6.6,4,2,1,4,2,1,4,3,Medium
26,82.5,1,2,12.0,7.3,4,2,4,1,4,2,4,4,Medium
29,99.8,1,3,5.8,7.5,4,2,3,5,5,5,3,4,Medium
27,91.4,1,1,7.8,4.2,2,5,3,1,2,4,4,4,Medium
22,59.0,0,1,4.1,6.9,5,2,3,1,4,3,5,5,Medium
15,46.9,1,1,8.7,7.1,5,4,2,3,3,3,5,5,Low
21,66.3,2,3,8.5,6.9,3,2,4,2,2,1,5,5,Medium
15,78.2,1,3,6.4,8.4,2,5,2,3,5,2,3,4,Medium
30,91.3,1,2,5.5,5.3,3,3,3,2,2,2,2,4,Medium
27,108.7,1,2,11.7,6.3,3,4,3,2,4,2,1,4,Medium
28,59.7,0,3,10.2,3.4,4,2,4,3,3,2,1,5,High
21,54.4,1,3,7.1,8.2,3,4,3,3,3,2,3,4,Medium
17,117.3,1,3,7.5,9.2,2,3,4,4,3,3,4,3,Medium
25,53.1,1,3,11.3,4.9,5,2,2,3,2,2,5,4,Medium
22,80.9,0,2,4.0,4.0,4,2,3,2,3,4,4,5,Medium
17,88.9,1,2,7.2,3.0,2,3,4,4,3,4,3,4,Medium
28,85.6,1,3,13.6,3.9,4,3,5,1,3,3,4,5,High
30,51.5,1,4,3.9,6.3,3,4,2,1,2,3,2,3,Medium
28,49.3,1,1,6.7,6.8,2,3,2,1,3,1,2,3,Medium
27,52.9,1,1,4.4,7.5,5,1,4,3,4,5,4,6,Medium
15,88.9,1,4,8.8,6.0,3,4,5,3,2,2,2,5,Medium
27,85.8,0,2,4.7,5.2,3,4,4,1,4,4,3,5,Medium
27,62.5,0,3,2.8,8.1,3,1,2,3,4,4,2,3,Medium
28,92.8,0,2,4.1,6.6,4,5,2,3,2,1,4,4,Medium
30,106.5,0,1,5.5,9.1,3,5,4,3,2,2,4,5,Medium
22,48.1,1,1,6.3,7.1,3,2,4,1,2,3,4,5,Medium
17,82.4,1,1,13.7,7.9,5,2,3,5,4,1,3,6,Medium
16,96.7,1,1,9.0,7.3,2,4,2,3,3,3,3,3,Low
15,63.9,0,2,3.5,6.7,2,1,5,2,1,1,4,4,Medium
28,68.1,0,3,10.6,6.4,4,2,3,3,2,3,3,3,Medium
17,91.0,1,4,7.3,7.4,5,1,4,5,4,4,2,5,Medium
29,112.3,1,2,2.9,6.2,4,3,1,1,3,3,3,3,Medium
16,105.7,0,2,3.8,8.3,5,5,5,1,5,1,3,6,Medium
16,88.7,1,2,4.1,7.1,3,3,3,3,2,2,4,4,Medium
20,99.8,1,2,5.4,5.5,3,4,5,3,3,3,3,5,Medium
26,72.4,0,2,5.0,8.3,4,2,4,4,2,3,3,4,Medium
15,93.1,1,1,9.9,7.3,4,3,2,5,3,3,3,4,Medium
16,80.0,0,1,11.5,8.2,2,1,4,4,3,2,2,5,Medium
28,59.2,1,1,6.4,6.8,3,3,5,1,4,2,4,5,Medium
20,97.6,1,1,6.9,6.6,3,2,3,2,3,3,4,3,Medium
17,86.7,0,3,4.7,7.6,2,3,5,2,4,3,3,5,Medium
29,71.9,1,1,12.2,7.3,3,3,4,4,2,4,3,4,Medium
18,113.4,1,3,2.9,6.5,4,3,5,4,2,2,5,5,Medium
15,46.6,1,4,5.9,8.5,4,5,4,5,3,3,3,6,Low
22,68.7,0,4,2.7,4.0,4,5,3,4,5,3,3,5,Medium
27,49.3,0,4,6.2,6.3,4,5,5,2,1,5,5,6,Medium
21,102.5,0,2,9.8,3.7,2,5,4,3,2,2,5,3,Medium
21,97.7,1,2,7.4,7.0,4,5,3,1,3,2,3,4,Medium
17,69.9,1,1,5.1,7.1,2,3,4,4,5,2,5,4,Medium
30,95.7,0,3,5.6,5.3,3,3,3,2,4,4,3,4,Medium
24,74.7,1,3,8.5,3.0,2,3,4,4,2,4,2,5,Medium
24,101.7,1,3,5.5,5.6,3,3,5,4,4,2,5,5,Medium
17,79.1,1,2,6.1,5.7,3,2,3,5,4,4,3,4,Medium
28,75.9,1,3,5.2,9.6,3,3,2,4,2,3,3,3,Medium
16,115.1,1,1,3.4,6.0,2,1,2,3,4,4,3,4,Medium
26,63.8,1,1,6.7,8.7,5,3,3,3,3,2,5,5,Medium
15,54.0,1,3,5.5,5.5,3,2,2,3,1,3,2,3,Medium
21,88.8,0,2,5.6,8.9,3,3,2,3,3,5,3,4,Medium
21,117.7,0,4,8.0,6.1,2,3,2,4,3,4,3,4,Medium
26,73.3,0,1,9.1,8.9,1,2,5,1,5,4,4,4,Medium
30,49.7,1,3,4.9,7.0,3,1,3,3,2,4,3,4,Medium
16,70.4,0,2,1.7,7.4,2,1,3,1,3,5,3,3,Medium
21,82.9,0,3,8.2,4.0,4,3,2,3,4,4,4,3,Medium
27,57.1,1,3,5.2,6.7,3,2,3,2,5,2,5,4,Medium
22,94.4,0,4,3.9,6.2,5,4,3,4,5,4,2,5,Medium
15,119.8,0,2,1.1,3.4,4,3,3,2,3,3,3,5,Medium
23,78.9,0,4,1.0,4.1,2,3,1,3,4,3,4,2,Medium
21,71.6,1,1,7.8,8.2,1,3,5,4,4,3,2,5,Medium
17,75.1,0,1,2.5,9.9,4,2,3,3,2,2,3,5,Medium
22,53.6,1,2,6.8,7.2,2,3,4,5,3,3,5,5,Medium
21,111.2,1,3,3.9,4.7,3,2,4,2,5,4,4,4,Medium
25,76.1,1,2,4.4,6.2,5,5,4,2,3,4,4,6,Medium
29,74.0,1,3,4.8,6.9,4,2,3,4,5,3,4,3,Medium
27,94.5,1,3,3.3,6.5,4,2,4,3,3,2,4,5,Medium
22,78.2,0,1,6.6,6.0,4,3,4,3,3,1,3,6,Medium
20,93.6,0,4,8.8,6.4,4,1,4,3,3,3,5,5,Medium
23,49.6,0,1,6.5,7.5,5,4,5,3,2,3,3,6,Low
29,106.0,0,3,11.8,3.6,3,2,4,3,5,1,3,4,High
19,115.5,0,2,4.7,6.6,3,1,4,2,3,3,2,5,Medium
17,93.7,0,2,3.3,6.9,2,4,5,5,4,3,3,6,Medium
17,116.6,1,2,7.9,8.3,3,2,3,3,2,2,4,3,Medium
15,56.4,1,1,10.3,6.7,3,3,3,2,5,4,4,4,Medium
26,80.8,0,2,8.2,4.5,1,4,4,3,5,4,5,4,Medium
29,90.1,1,1,5.2,6.8,3,2,3,3,3,5,3,4,Medium
22,88.6,0,1,6.2,7.0,5,2,4,5,2,3,3,6,Medium
16,75.1,0,1,5.0,5.6,4,5,3,3,4,4,3,4,Medium
17,70.4,1,2,8.1,6.5,4,1,1,2,4,2,4,3,Medium
30,54.5,0,3,6.3,4.0,3,1,4,5,2,2,5,4,Medium
22,74.4,0,2,5.8,6.4,1,2,2,3,3,4,1,3,Medium
28,57.2,0,3,12.9,7.7,3,5,3,3,3,2,3,3,Medium
30,100.1,1,2,6.9,7.8,5,2,4,3,5,3,3,6,Medium
22,60.7,1,2,5.4,5.6,2,3,4,2,3,4,1,5,Medium
28,49.4,0,2,3.2,8.9,4,2,5,3,4,3,3,6,Medium
25,86.4,1,2,10.1,4.6,1,4,1,4,2,2,3,3,Medium
30,89.6,1,2,5.7,5.8,3,3,4,4,2,2,3,6,Medium
18,110.4,1,1,8.4,5.7,4,3,3,3,5,2,2,5,Medium
18,88.3,1,3,5.6,4.4,3,4,5,3,2,3,3,6,Medium
19,70.9,0,3,11.3,7.6,5,3,5,4,2,2,2,5,Medium
20,105.2,0,1,4.1,6.5,3,2,2,3,4,1,2,4,Medium
19,85.5,1,3,5.5,4.7,3,3,3,4,3,4,3,4,Medium
28,50.9,1,1,9.7,8.0,4,5,4,4,3,3,5,6,Low
29,87.4,1,1,11.3,4.0,2,4,3,2,3,1,4,4,Medium
21,113.1,1,1,8.0,6.5,2,3,5,2,1,1,4,4,Medium
30,74.7,1,3,11.3,4.1,2,1,3,4,5,4,5,4,Medium
16,67.2,1,3,6.3,3.0,4,4,3,1,3,2,4,5,Medium
21,55.8,1,3,13.0,6.7,3,4,2,2,2,4,2,4,Medium
24,56.4,1,1,5.4,6.6,5,3,4,1,1,2,3,5,Medium
21,77.5,1,2,13.3,7.3,3,3,1,4,2,3,2,2,Medium
15,89.7,0,3,3.8,5.9,4,5,3,5,1,2,3,5,Medium
